38.6948606,32503.71739,5337.155406,8298.157818,31.71834602,4456.228913,10.4861349,4588.066465,126.9772432,2438.214697,5170.984657,369.373651,110930.0301,3790.273504,2280.604805,29097.04021,1033.89936,32489.65862,5569.41093,6120.310458,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778,20449.10778
2321.844478,707.010081,1683.359289,201.1484045,17795.1076,125.6642922,686.6138875,1475.119936,61.30348301,194.5358088,1063.186764,104.9022284,299.7212094,40900.27529,344.5655446,11211.22413,433878.9116,312249.9243,9508.376224,8762.338251,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402,10173.55402
1316.55378,37.60051201,1083.513675,7897.579837,260.5693019,132.9981106,3128.809138,71.67321969,21324.91695,4566.080745,8344.289978,585.0093084,20003.45166,23677.40556,6624.169842,51156.32493,67076.50727,4373.087937,6139.234545,16235.05811,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385,1731.310385
1277.459769,38722.3448,173.3684888,11621.52087,118.76789,482.6840498,709.6585853,18173.02064,197.022622,3427.231528,1245.431804,1445.302298,6989.453957,12421.71151,15299.99215,711.537096,25416.15331,37895.23872,40120.27658,2417.93958,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673,4328.760673
2897.271655,14.06458657,49.0600984,1380.969157,19.76695612,134.1331643,1355.344087,96.48812248,1147.6059,19299.15095,11493.541,106.0113508,13994.30237,43222.68372,3153.709392,26292.9469,5199.059034,43691.70089,100050.4553,2355.611067,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884,5615.186884
42.05618125,1214.23354,8.397296163,30.43264435,49.81074132,6409.482809,35352.55148,974.2874238,124.5255425,3229.93619,82.73269532,194.6221837,2403.098899,102088.3711,28098.18957,662.1181858,1739.519508,34158.38216,26352.23576,4060.883911,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729,3656.740729
170.1083,15152.1363,142.7494744,133.3257671,3050.802693,2049.756401,4381.07604,20607.33734,3174.464965,4522.121731,14103.50845,2812.255343,2342.906169,25871.68287,384.8757314,3404.681038,2151.313802,124967.1908,4538.995027,63970.79544,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221,42002.11221
965.9603826,107.324333,6850.126538,1419.483122,20.46430848,1819.324956,150.8322263,857.6878725,48657.73952,9526.341841,7964.882686,12874.66233,72849.88662,485.4324754,14572.19309,17447.09071,183400.7174,58409.90518,615311.7198,330769.2104,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339,1326.879339
2337.748864,2570.402978,13616.74935,23633.81034,7824.573051,81.13339035,35.69962288,130.8063294,8401.544217,313.3874424,102.9399006,1187.889395,66646.43297,312.4628197,126920.352,59239.13171,300.55324,254766.7604,54909.74521,487548.9536,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875,222820.0875
13.72272176,226.085791,1249.010833,195.5656427,43.99338021,7.131534139,74196.61795,4971.611258,4014.150272,4427.116289,11982.69885,85690.16235,14022.64481,2271.805673,645.7995799,10836.79158,30794.39847,6798.835402,93430.27496,3840.700208,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325,324519.0325
24.86926836,419.857608,14113.71699,82.85657062,2879.979629,3954.470844,33590.74555,22207.70038,114.2268356,66.64362476,9049.479006,352.8349313,4549.7326,13664.80288,110792.4805,44778.34454,4393.200175,2146.091949,8515.315744,399.656237,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987,53911.39987
32.31894192,1648.940543,23397.20246,97.25718738,176.700638,694.0711466,331.8793462,17107.57499,7602.465129,5283.977381,10620.06638,257070.7041,20207.97889,367.9362914,2037.794736,7542.573904,4451.350029,3077.704457,28439.0812,21785.45432,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467,573268.3467
8.534127531,290.287229,30733.29319,416.4940123,9822.907785,1211.4831,5208.01627,33540.25055,28621.41013,174.6731572,53.02041758,7599.895786,11163.57767,420.371854,34226.97396,146431.7859,20906.77958,61679.02992,40789.44906,325.6778362,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148,36684.41148
160.9626807,2062.226905,36.81928949,7795.083223,7757.804997,1410.64571,838.9640996,1123.064654,2399.221641,128671.9937,71102.36175,11640.07581,10031.32985,17734.10936,23702.42672,514.7317395,1326.062508,32716.40615,63759.19653,670106.0346,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516,16972.87516
249.3592586,909.875883,1239.409372,2825.147262,6870.162428,8551.938345,49198.28297,76904.99286,325.2533111,1223.995015,812.428877,264.0929619,849.633556,356.3580292,374.7955112,20781.28736,257619.5213,535.5636544,7706.480938,6258.686571,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816,10624.35816
1500.514548,706.8439438,433.8759159,16051.86882,136.4001762,1009.677196,411.8390486,23537.71516,2623.673913,903.9212656,16566.00686,732.9559584,91065.15824,19134.979,281.6785025,252266.3141,108634.0895,13764.35701,61598.72484,7221.634418,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634,7506.483634
2.602016859,59.71703143,9114.882912,1549.47534,4929.0101,382.0629023,2752.251753,40062.90247,4829.457576,166.5357195,91554.59124,1215.979707,33673.79136,29100.01191,169799.4915,2165.189121,28396.11605,54389.20536,76134.06989,194606.7455,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366,180453.4366
5571.432375,1089.779759,57.59029424,7462.203119,1891.627719,17819.84474,13842.66517,11186.52017,107252.948,23242.26168,22192.57362,13136.8181,723.9030976,346.252012,830.5901668,19339.32617,38974.65091,18506.20953,31168.25988,67087.97989,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893,11111.70893
1904.272864,4097.534561,1352.435865,285.1900901,6739.066579,1652.08901,176.0190917,941.9551741,4693.502672,5941.182829,8538.601416,28094.51842,10825.17636,278.1077462,509.3944574,35210.16385,18371.60841,296.3881063,110503.1315,15484.4964,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934,1524.773934
242.902305,1056.549385,2303.629868,1308.4756,1577.579525,43895.05227,61.43114267,7627.006673,6470.651331,2130.556479,873.0099418,5622.707615,281.8932079,66412.17666,3593.2101,3313.627607,9070.498643,132.2903338,3791.49573,692.7385273,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088,79998.16088
16513.51774,10578.22141,5731.962677,18410.51234,9218.89021,5818.991332,2253.99848,39.5503464,12736.24494,1045.915263,10848.60603,105.1550655,108661.7061,3077.421184,32124.60972,43617.25457,23912.13521,58659.33952,3624.202597,158132.1726,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146,18512.35146
1322.548838,44.35420026,3000.314293,1111.214497,3259.831364,2548.049303,5520.159401,2226.661463,1911.05622,1539.266034,702.4735161,631.8138837,170009.8291,13064.2997,85361.02972,42056.65921,33549.73033,251894.4334,34250.87755,1184.196086,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363,11274.8363
30170.37982,442.5091327,7411.956805,534.2507321,3898.756835,24559.57009,390.5874646,257.5375349,4938.644261,589.5551804,44479.81086,16741.54573,9366.440584,20427.45883,14589.82478,36510.61685,458.3915088,211160.6286,1030.162811,68270.34711,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598,6503.247598
271.1720895,223.396268,994.657478,1552.512293,1841.16849,3040.940881,11642.38534,25.51982052,4366.560493,13607.74038,42841.83385,5028.39792,2990.307672,15439.85832,93166.57961,3602.338301,48570.39221,34161.40964,3112.247126,16211.1488,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502,1663.926502
75.4043694,206.8805192,2642.033884,1649.224713,4901.927682,789.4039393,77.43223284,3930.739886,15520.7754,57552.4909,881.3646551,13600.9265,268.7761824,167192.1758,412.6597496,293597.7287,49862.27317,18058.52482,769.790513,289.0915846,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254,268495.8254
16.23271727,1136.817756,68.6573546,11983.87088,66.70885772,58.89514254,8616.673428,292.7471323,20362.66949,111.2096617,5224.811477,1886.484952,13719.63363,16020.70404,73551.25573,2824.827781,2687.539534,2530.368564,90337.66931,80752.29836,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748,603.0720748
92.83979586,6982.254026,999.2411351,952.4280266,322.816962,23.7850647,533.7369239,8.631374199,3520.33748,6475.508682,34346.53756,417.6209491,8766.978554,3166.154755,16864.20457,177406.082,164653.6538,15411.37434,295980.8027,1858.833999,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331,20900.75331
33.87135347,1525.590666,2023.169482,55.27944288,11273.61639,237.0208075,3684.752276,5335.699088,605.606213,8688.311089,453.6432646,9541.593533,16971.90259,24437.57866,22042.18928,52527.76072,21735.74848,8490.141807,40279.68594,7746.501345,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434,1282.927434
10.06426344,5486.441786,991.5381252,12943.51997,1949.078187,267.8171783,3147.762523,7447.901978,5921.368025,17827.74549,12258.07935,383.5687574,397.797383,55315.05881,111872.5824,643.9291806,1273.897314,12450.82917,298065.4532,44049.32711,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626,32826.15626
1416.827149,211.0164759,31.12402987,476.1174841,4473.19733,17939.35357,149.2285107,24013.3033,2149.202621,25745.2696,30735.09083,9377.091996,23046.30548,421.9447608,570.1455693,188136.0269,45563.22712,1933.734713,54099.93996,329800.6587,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481,1369.967481
1553.776017,15469.84298,3824.110497,1251.846472,29785.21383,486.4029208,56.94237577,25982.28597,25207.57217,48171.82708,5319.273033,58296.54171,6624.094543,3796.27776,16090.9491,20729.19989,102017.8212,5959.314773,17978.87133,63833.25829,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609,18921.0609
222.7947848,12.81323695,16.02674715,22.06684778,1506.144175,3419.446559,84183.24983,1646.4592,4.433679833,1341.522977,380.7594739,750.4951579,13415.90511,15699.45735,68485.90851,103824.2074,2310.307301,15278.39148,1329.872409,45530.31392,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931,826.9334931
143.1919345,122.4361644,1360.556247,281.4894415,1410.314144,9727.280695,8742.989726,41506.33232,15238.83474,97.76255681,4531.74748,458.0370128,15114.96681,147136.1648,2698.252099,30759.64321,117360.557,157566.1041,39455.19466,31738.04032,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412,602991.7412
11.54630109,8120.545599,1343.637742,2813.102091,2692.484943,101.8229612,5722.187973,567.7310162,5804.273932,114.2410255,3833.753835,443.0955796,1298.053773,16670.18585,4332.327029,3459.192258,281.5250854,54065.38143,983.0448064,60109.30585,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386,512493.8386
30.0862437,225.7875223,680.7161061,5983.400347,2558.569129,6466.064597,1157.318045,349.8855635,4623.158264,43.59594529,25407.30127,141835.268,2730.052305,31142.48839,118892.8796,58684.80127,2659.08104,461.0743649,36973.62205,20918.64135,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716,957.4091716
1959.871195,4823.472028,221.5138173,2432.531797,2549.76506,118.3563331,232.0044648,5269.705527,1537.135767,12207.59682,11408.12813,82589.54936,139007.3574,29041.49594,16902.73722,101813.5311,13581.71639,28552.72127,283588.6435,51118.28464,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309,5252.702309
271.7265982,95.50068984,551.1818704,1557.267205,26.2155699,50.72733067,57975.92542,167.8573148,69.59912102,709.4984137,29103.3125,2407.235875,135615.4706,806.2356748,52176.21479,49480.72837,7591.449394,785.9062161,408794.918,117818.079,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347,1726.138347
222.1536273,422.5172696,100.633981,8.714979934,1604.416995,212.1711167,9745.615409,7743.958986,7475.086897,140776.0601,21970.06268,2443.061468,23228.78968,14564.27546,120735.0821,106031.1219,22534.50827,111036.0199,319102.8451,8540.396914,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565,86449.50565
98.57058977,7076.403437,1698.633905,34.35048281,2164.215058,4310.821513,19968.86528,4218.410781,2879.180863,2229.187274,12327.66616,13634.52031,100298.8355,30146.9727,302.0686303,506.0600153,1309.974046,117663.3445,31285.43756,81458.06509,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084,1145.119084
402.5265816,3070.313025,1915.666261,55.02237355,2873.088645,510.1593003,5524.713505,22194.8908,528.5305259,12609.349,397.7287239,119173.0359,1766.033563,23653.45382,466.3141096,689.3054549,183220.3747,3992.996019,3556.274503,1148.024579,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938,49618.88938
